ID_Transacao,Empresa,ID_Operador,Data_Hora,Descricao_Produto,Quantidade,Preco_Unitario,Desconto_Aplicado,Valor_Total,Metodo_Pagamento
104495,pmw2026,105,2026-01-23 16:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Débito
104496,pmw2026,104,2026-03-01 16:00:00,Shampoo,4,18.0,0.0,72.0,PIX
104497,pmw2026,104,2026-03-31 21:00:00,Patinho 1kg,5,38.9,0.0,194.5,Cartão de Débito
104498,pmw2026,101,2026-02-13 11:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Dinheiro
104499,pmw2026,103,2026-02-24 23:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Débito
104500,pmw2026,102,2026-02-26 17:00:00,Feijão 1kg,2,8.5,0.0,17.0,Cartão de Crédito
104501,pmw2026,101,2026-02-08 22:00:00,Pão de Forma,4,7.5,0.0,30.0,Dinheiro
104502,pmw2026,102,2026-03-03 09:00:00,Feijão 1kg,2,8.5,0.0,17.0,Cartão de Crédito
104503,pmw2026,101,2026-03-04 17:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Débito
104504,pmw2026,102,2026-02-25 22:00:00,Detergente,4,2.5,0.0,10.0,Cartão de Crédito
104505,pmw2026,104,2026-01-08 00:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Crédito
104506,pmw2026,102,2026-02-25 21:00:00,Óleo de Soja,4,6.9,0.0,27.6,PIX
104507,pmw2026,101,2026-02-22 20:00:00,Pão de Forma,4,7.5,0.0,30.0,Dinheiro
104508,pmw2026,104,2026-03-09 04:00:00,Arroz 5kg,3,24.9,0.0,74.7,PIX
104509,pmw2026,104,2026-03-12 01:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Cartão de Débito
104510,pmw2026,102,2026-02-02 18:00:00,Mussarela 1kg,5,45.9,0.0,229.5,PIX
104511,pmw2026,104,2026-02-22 00:00:00,Feijão 1kg,1,8.5,0.0,8.5,PIX
104512,pmw2026,103,2026-01-09 12:00:00,Óleo de Soja,3,6.9,0.0,20.7,Dinheiro
104513,pmw2026,103,2026-03-19 12:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Cartão de Débito
104514,pmw2026,102,2026-01-23 19:00:00,Pão de Forma,5,7.5,0.0,37.5,Cartão de Crédito
104515,pmw2026,103,2026-01-28 15:00:00,Café 500g,1,16.9,0.0,16.9,Cartão de Crédito
104516,pmw2026,101,2026-01-11 11:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Crédito
104517,pmw2026,103,2026-03-08 04:00:00,Leite Integral,2,5.2,0.0,10.4,PIX
104518,pmw2026,104,2026-01-23 16:00:00,Patinho 1kg,1,38.9,0.0,38.9,Dinheiro
104519,pmw2026,104,2026-03-03 21:00:00,Leite Integral,5,5.2,0.0,26.0,Dinheiro
104520,pmw2026,103,2026-02-15 18:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Débito
104521,pmw2026,102,2026-01-26 20:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Crédito
104522,pmw2026,105,2026-01-09 13:00:00,Mussarela 1kg,2,45.9,65.3,26.5,PIX
104523,pmw2026,101,2026-02-25 19:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Débito
104524,pmw2026,105,2026-03-25 19:00:00,Café 500g,3,16.9,0.0,50.7,Dinheiro
104525,pmw2026,104,2026-02-10 17:00:00,Arroz 5kg,4,24.9,0.0,99.6,PIX
104526,pmw2026,103,2026-02-21 04:00:00,Arroz 5kg,3,24.9,0.0,74.7,Cartão de Débito
104527,pmw2026,101,2026-03-07 20:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Cartão de Crédito
104528,pmw2026,102,2026-03-08 12:00:00,Óleo de Soja,4,6.9,0.0,27.6,Cartão de Débito
104529,pmw2026,102,2026-01-28 07:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Débito
104530,pmw2026,103,2026-02-18 04:00:00,Feijão 1kg,4,8.5,0.0,34.0,Cartão de Crédito
104531,pmw2026,101,2026-03-07 13:00:00,Feijão 1kg,3,8.5,0.0,25.5,Cartão de Débito
104532,pmw2026,101,2026-03-26 16:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Crédito
104533,pmw2026,103,2026-03-29 23:00:00,Óleo de Soja,5,6.9,0.0,34.5,PIX
104534,pmw2026,105,2026-03-07 23:00:00,Feijão 1kg,1,8.5,4.8,3.7,Dinheiro
104535,pmw2026,103,2026-03-11 20:00:00,Shampoo,5,18.0,0.0,90.0,Cartão de Débito
104536,pmw2026,101,2026-01-26 13:00:00,Pão de Forma,3,7.5,0.0,22.5,PIX
104537,pmw2026,105,2026-01-17 07:00:00,Pão de Forma,2,7.5,11.68,3.32,Cartão de Débito
104538,pmw2026,101,2026-01-22 00:00:00,Detergente,2,2.5,0.0,5.0,PIX
104539,pmw2026,105,2026-01-02 03:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Crédito
104540,pmw2026,105,2026-02-26 11:00:00,Óleo de Soja,1,6.9,0.0,6.9,Cartão de Débito
104541,pmw2026,105,2026-03-22 12:00:00,Patinho 1kg,2,38.9,34.32,43.48,Dinheiro
104542,pmw2026,105,2026-02-05 21:00:00,Shampoo,2,18.0,0.0,36.0,Dinheiro
104543,pmw2026,101,2026-03-15 17:00:00,Mussarela 1kg,5,45.9,0.0,229.5,PIX
104544,pmw2026,101,2026-02-13 12:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Débito
104545,pmw2026,101,2026-03-01 16:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Débito
104546,pmw2026,105,2026-03-05 12:00:00,Óleo de Soja,5,6.9,0.0,34.5,PIX
104547,pmw2026,104,2026-01-19 07:00:00,Café 500g,5,16.9,0.0,84.5,PIX
104548,pmw2026,104,2026-01-21 21:00:00,Patinho 1kg,3,38.9,0.0,116.7,Cartão de Débito
104549,pmw2026,103,2026-02-25 04:00:00,Arroz 5kg,5,24.9,0.0,124.5,Dinheiro
104550,pmw2026,103,2026-03-23 18:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Cartão de Débito
104551,pmw2026,103,2026-01-19 12:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Crédito
104552,pmw2026,103,2026-03-28 21:00:00,Leite Integral,4,5.2,0.0,20.8,Cartão de Crédito
104553,pmw2026,102,2026-02-27 19:00:00,Pão de Forma,5,7.5,0.0,37.5,Dinheiro
104554,pmw2026,102,2026-02-10 21:00:00,Feijão 1kg,5,8.5,0.0,42.5,Dinheiro
104555,pmw2026,103,2026-03-04 00:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Débito
104556,pmw2026,103,2026-03-05 12:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Débito
104557,pmw2026,101,2026-01-17 13:00:00,Leite Integral,1,5.2,0.0,5.2,PIX
104558,pmw2026,102,2026-01-21 20:00:00,Leite Integral,3,5.2,0.0,15.6,Dinheiro
104559,pmw2026,105,2026-03-19 21:00:00,Shampoo,4,18.0,0.0,72.0,Cartão de Débito
104560,pmw2026,102,2026-03-28 20:00:00,Feijão 1kg,5,8.5,0.0,42.5,Cartão de Débito
104561,pmw2026,101,2026-01-07 21:00:00,Arroz 5kg,4,24.9,0.0,99.6,Cartão de Crédito
104562,pmw2026,101,2026-01-20 10:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Crédito
104563,pmw2026,102,2026-03-25 10:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Débito
104564,pmw2026,103,2026-02-09 20:00:00,Feijão 1kg,3,8.5,0.0,25.5,Cartão de Débito
104565,pmw2026,101,2026-01-20 05:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Débito
104566,pmw2026,103,2026-01-31 05:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Crédito
104567,pmw2026,104,2026-01-20 14:00:00,Arroz 5kg,1,24.9,0.0,24.9,Dinheiro
104568,pmw2026,105,2026-03-03 09:00:00,Óleo de Soja,1,6.9,0.0,6.9,PIX
104569,pmw2026,104,2026-01-17 17:00:00,Mussarela 1kg,2,45.9,0.0,91.8,PIX
104570,pmw2026,105,2026-01-23 04:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Dinheiro
104571,pmw2026,105,2026-01-08 00:00:00,Leite Integral,1,5.2,3.82,1.38,Cartão de Crédito
104572,pmw2026,102,2026-02-19 19:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Crédito
104573,pmw2026,105,2026-03-10 22:00:00,Óleo de Soja,2,6.9,9.29,4.51,Dinheiro
104574,pmw2026,104,2026-02-15 21:00:00,Óleo de Soja,5,6.9,0.0,34.5,Dinheiro
104575,pmw2026,102,2026-03-23 14:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Crédito
104576,pmw2026,103,2026-03-24 00:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Crédito
104577,pmw2026,104,2026-03-04 09:00:00,Pão de Forma,5,7.5,0.0,37.5,Cartão de Crédito
104578,pmw2026,101,2026-03-28 09:00:00,Pão de Forma,5,7.5,0.0,37.5,Cartão de Crédito
104579,pmw2026,101,2026-01-09 10:00:00,Mussarela 1kg,5,45.9,0.0,229.5,PIX
104580,pmw2026,101,2026-03-02 14:00:00,Feijão 1kg,5,8.5,0.0,42.5,Cartão de Débito
104581,pmw2026,103,2026-02-19 12:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Débito
104582,pmw2026,105,2026-02-10 18:00:00,Shampoo,2,18.0,0.0,36.0,Cartão de Crédito
104583,pmw2026,105,2026-02-07 22:00:00,Leite Integral,4,5.2,13.29,7.51,Cartão de Crédito
104584,pmw2026,105,2026-02-23 23:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Crédito
104585,pmw2026,102,2026-02-08 04:00:00,Pão de Forma,2,7.5,0.0,15.0,Cartão de Crédito
104586,pmw2026,102,2026-02-17 14:00:00,Shampoo,2,18.0,0.0,36.0,Cartão de Crédito
104587,pmw2026,105,2026-02-11 07:00:00,Arroz 5kg,5,24.9,0.0,124.5,Cartão de Débito
104588,pmw2026,105,2026-03-09 14:00:00,Detergente,1,2.5,0.0,2.5,PIX
104589,pmw2026,103,2026-03-25 16:00:00,Leite Integral,1,5.2,0.0,5.2,PIX
104590,pmw2026,103,2026-03-06 07:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Débito
104591,pmw2026,105,2026-03-25 05:00:00,Detergente,4,2.5,0.0,10.0,PIX
104592,pmw2026,103,2026-01-10 04:00:00,Patinho 1kg,1,38.9,0.0,38.9,PIX
104593,pmw2026,103,2026-02-26 02:00:00,Shampoo,1,18.0,0.0,18.0,Cartão de Crédito
104594,pmw2026,104,2026-03-04 02:00:00,Óleo de Soja,2,6.9,0.0,13.8,Cartão de Crédito
104595,pmw2026,101,2026-01-26 19:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Crédito
104596,pmw2026,103,2026-03-04 10:00:00,Leite Integral,4,5.2,0.0,20.8,PIX
104597,pmw2026,101,2026-03-11 06:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Dinheiro
104598,pmw2026,104,2026-02-25 12:00:00,Óleo de Soja,4,6.9,0.0,27.6,Cartão de Débito
104599,pmw2026,102,2026-02-03 02:00:00,Mussarela 1kg,3,45.9,0.0,137.7,PIX
104600,pmw2026,105,2026-02-16 10:00:00,Feijão 1kg,2,8.5,0.0,17.0,PIX
104601,pmw2026,104,2026-02-28 11:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Débito
104602,pmw2026,101,2026-02-15 15:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Dinheiro
104603,pmw2026,101,2026-01-03 19:00:00,Arroz 5kg,1,24.9,0.0,24.9,Cartão de Débito
104604,pmw2026,105,2026-03-16 13:00:00,Shampoo,3,18.0,33.71,20.29,Dinheiro
104605,pmw2026,104,2026-01-03 11:00:00,Shampoo,2,18.0,0.0,36.0,Cartão de Débito
104606,pmw2026,104,2026-02-15 18:00:00,Pão de Forma,5,7.5,0.0,37.5,Dinheiro
104607,pmw2026,104,2026-02-01 21:00:00,Shampoo,4,18.0,0.0,72.0,Cartão de Débito
104608,pmw2026,104,2026-03-12 09:00:00,Detergente,1,2.5,0.0,2.5,Cartão de Débito
104609,pmw2026,104,2026-02-13 16:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Cartão de Crédito
104610,pmw2026,102,2026-03-31 06:00:00,Óleo de Soja,5,6.9,0.0,34.5,Cartão de Débito
104611,pmw2026,101,2026-01-20 15:00:00,Mussarela 1kg,4,45.9,0.0,183.6,PIX
104612,pmw2026,105,2026-03-13 19:00:00,Arroz 5kg,3,24.9,0.0,74.7,Dinheiro
104613,pmw2026,103,2026-01-15 05:00:00,Patinho 1kg,1,38.9,0.0,38.9,Cartão de Crédito
104614,pmw2026,102,2026-01-26 23:00:00,Patinho 1kg,4,38.9,0.0,155.6,Dinheiro
104615,pmw2026,103,2026-01-27 02:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Débito
104616,pmw2026,101,2026-02-01 03:00:00,Feijão 1kg,1,8.5,0.0,8.5,Dinheiro
104617,pmw2026,102,2026-01-25 16:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Crédito
104618,pmw2026,103,2026-03-20 05:00:00,Feijão 1kg,1,8.5,0.0,8.5,PIX
104619,pmw2026,103,2026-01-08 11:00:00,Pão de Forma,2,7.5,0.0,15.0,PIX
104620,pmw2026,103,2026-02-13 18:00:00,Leite Integral,1,5.2,0.0,5.2,PIX
104621,pmw2026,105,2026-03-13 15:00:00,Leite Integral,4,5.2,9.96,10.84,Cartão de Débito
104622,pmw2026,103,2026-03-26 08:00:00,Shampoo,3,18.0,0.0,54.0,Dinheiro
104623,pmw2026,102,2026-02-17 11:00:00,Pão de Forma,5,7.5,0.0,37.5,PIX
104624,pmw2026,105,2026-02-23 22:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Débito
104625,pmw2026,102,2026-01-21 14:00:00,Patinho 1kg,3,38.9,0.0,116.7,PIX
104626,pmw2026,102,2026-01-15 17:00:00,Óleo de Soja,3,6.9,0.0,20.7,Dinheiro
104627,pmw2026,102,2026-03-28 22:00:00,Arroz 5kg,5,24.9,0.0,124.5,Dinheiro
104628,pmw2026,102,2026-01-29 11:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Dinheiro
104629,pmw2026,105,2026-02-08 06:00:00,Detergente,3,2.5,0.0,7.5,PIX
104630,pmw2026,105,2026-03-26 04:00:00,Leite Integral,2,5.2,6.71,3.69,Cartão de Débito
104631,pmw2026,104,2026-03-12 11:00:00,Óleo de Soja,2,6.9,0.0,13.8,Cartão de Débito
104632,pmw2026,102,2026-03-03 13:00:00,Patinho 1kg,2,38.9,0.0,77.8,Dinheiro
104633,pmw2026,104,2026-03-27 12:00:00,Feijão 1kg,4,8.5,0.0,34.0,Cartão de Crédito
104634,pmw2026,104,2026-03-19 13:00:00,Arroz 5kg,1,24.9,0.0,24.9,Cartão de Crédito
104635,pmw2026,104,2026-02-23 17:00:00,Patinho 1kg,4,38.9,0.0,155.6,Cartão de Crédito
104636,pmw2026,104,2026-01-22 04:00:00,Arroz 5kg,2,24.9,0.0,49.8,Cartão de Débito
104637,pmw2026,105,2026-02-24 12:00:00,Café 500g,4,16.9,45.04,22.56,PIX
104638,pmw2026,102,2026-04-01 15:00:00,Shampoo,1,18.0,0.0,18.0,PIX
104639,pmw2026,102,2026-03-17 20:00:00,Detergente,5,2.5,0.0,12.5,Dinheiro
104640,pmw2026,101,2026-03-11 16:00:00,Arroz 5kg,2,24.9,0.0,49.8,PIX
104641,pmw2026,104,2026-01-15 00:00:00,Óleo de Soja,1,6.9,0.0,6.9,PIX
104642,pmw2026,102,2026-03-12 17:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Débito
104643,pmw2026,103,2026-03-08 18:00:00,Leite Integral,1,5.2,0.0,5.2,PIX
104644,pmw2026,103,2026-03-30 17:00:00,Mussarela 1kg,3,45.9,0.0,137.7,Dinheiro
104645,pmw2026,105,2026-02-27 13:00:00,Arroz 5kg,4,24.9,51.77,47.83,Cartão de Crédito
104646,pmw2026,104,2026-02-04 02:00:00,Mussarela 1kg,5,45.9,0.0,229.5,Cartão de Débito
104647,pmw2026,105,2026-03-09 23:00:00,Feijão 1kg,1,8.5,0.0,8.5,PIX
104648,pmw2026,103,2026-01-27 18:00:00,Café 500g,2,16.9,0.0,33.8,Cartão de Crédito
104649,pmw2026,104,2026-02-21 05:00:00,Shampoo,1,18.0,0.0,18.0,Cartão de Débito
104650,pmw2026,102,2026-01-03 19:00:00,Leite Integral,3,5.2,0.0,15.6,Dinheiro
104651,pmw2026,105,2026-03-28 10:00:00,Detergente,2,2.5,0.0,5.0,Cartão de Crédito
104652,pmw2026,103,2026-01-04 15:00:00,Feijão 1kg,3,8.5,0.0,25.5,Dinheiro
104653,pmw2026,105,2026-02-04 13:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Débito
104654,pmw2026,102,2026-03-05 00:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Débito
104655,pmw2026,102,2026-01-17 02:00:00,Shampoo,3,18.0,0.0,54.0,PIX
104656,pmw2026,101,2026-03-13 22:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Crédito
104657,pmw2026,103,2026-02-17 11:00:00,Óleo de Soja,1,6.9,0.0,6.9,PIX
104658,pmw2026,103,2026-02-23 22:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Débito
104659,pmw2026,102,2026-01-13 10:00:00,Óleo de Soja,4,6.9,0.0,27.6,PIX
104660,pmw2026,101,2026-03-03 14:00:00,Óleo de Soja,5,6.9,0.0,34.5,Cartão de Crédito
104661,pmw2026,101,2026-02-20 22:00:00,Mussarela 1kg,2,45.9,0.0,91.8,Cartão de Débito
104662,pmw2026,103,2026-03-09 12:00:00,Mussarela 1kg,2,45.9,0.0,91.8,PIX
104663,pmw2026,103,2026-03-26 10:00:00,Óleo de Soja,3,6.9,0.0,20.7,PIX
104664,pmw2026,105,2026-01-30 21:00:00,Shampoo,4,18.0,0.0,72.0,Dinheiro
104665,pmw2026,104,2026-03-06 06:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Dinheiro
104666,pmw2026,105,2026-01-18 01:00:00,Óleo de Soja,4,6.9,20.32,7.28,Cartão de Débito
104667,pmw2026,102,2026-02-19 03:00:00,Óleo de Soja,1,6.9,0.0,6.9,Dinheiro
104668,pmw2026,105,2026-02-11 12:00:00,Arroz 5kg,2,24.9,0.0,49.8,Dinheiro
104669,pmw2026,101,2026-03-04 05:00:00,Pão de Forma,5,7.5,0.0,37.5,Cartão de Débito
104670,pmw2026,101,2026-03-03 15:00:00,Detergente,4,2.5,0.0,10.0,Cartão de Débito
104671,pmw2026,105,2026-01-06 14:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Dinheiro
104672,pmw2026,103,2026-01-16 05:00:00,Patinho 1kg,2,38.9,0.0,77.8,PIX
104673,pmw2026,101,2026-03-02 17:00:00,Shampoo,2,18.0,0.0,36.0,Dinheiro
104674,pmw2026,104,2026-03-01 00:00:00,Arroz 5kg,4,24.9,0.0,99.6,Dinheiro
104675,pmw2026,104,2026-01-19 01:00:00,Patinho 1kg,5,38.9,0.0,194.5,PIX
104676,pmw2026,102,2026-03-07 07:00:00,Detergente,1,2.5,0.0,2.5,PIX
104677,pmw2026,104,2026-02-25 10:00:00,Patinho 1kg,5,38.9,0.0,194.5,Dinheiro
104678,pmw2026,105,2026-01-24 07:00:00,Café 500g,3,16.9,35.17,15.53,Cartão de Crédito
104679,pmw2026,105,2026-01-18 01:00:00,Shampoo,1,18.0,13.29,4.71,Cartão de Crédito
104680,pmw2026,104,2026-01-20 10:00:00,Mussarela 1kg,1,45.9,0.0,45.9,PIX
104681,pmw2026,101,2026-02-03 04:00:00,Shampoo,5,18.0,0.0,90.0,PIX
104682,pmw2026,105,2026-02-10 16:00:00,Pão de Forma,5,7.5,20.45,17.05,Dinheiro
104683,pmw2026,102,2026-02-10 04:00:00,Feijão 1kg,3,8.5,0.0,25.5,Dinheiro
104684,pmw2026,104,2026-01-11 11:00:00,Patinho 1kg,2,38.9,0.0,77.8,Dinheiro
104685,pmw2026,101,2026-01-05 10:00:00,Leite Integral,4,5.2,0.0,20.8,PIX
104686,pmw2026,104,2026-02-21 01:00:00,Feijão 1kg,4,8.5,0.0,34.0,Cartão de Crédito
104687,pmw2026,103,2026-01-29 17:00:00,Café 500g,1,16.9,0.0,16.9,Cartão de Débito
104688,pmw2026,105,2026-03-06 07:00:00,Café 500g,1,16.9,0.0,16.9,Cartão de Crédito
104689,pmw2026,104,2026-01-21 16:00:00,Feijão 1kg,2,8.5,0.0,17.0,Cartão de Crédito
104690,pmw2026,101,2026-02-06 19:00:00,Pão de Forma,1,7.5,0.0,7.5,PIX
104691,pmw2026,102,2026-03-19 10:00:00,Café 500g,1,16.9,0.0,16.9,Cartão de Débito
104692,pmw2026,101,2026-03-19 18:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Crédito
104693,pmw2026,102,2026-03-13 10:00:00,Detergente,1,2.5,0.0,2.5,Dinheiro
104694,pmw2026,101,2026-02-22 23:00:00,Shampoo,4,18.0,0.0,72.0,Cartão de Crédito
104695,pmw2026,105,2026-02-07 09:00:00,Óleo de Soja,1,6.9,0.0,6.9,Cartão de Débito
104696,pmw2026,105,2026-03-31 06:00:00,Leite Integral,5,5.2,0.0,26.0,Cartão de Débito
104697,pmw2026,103,2026-01-16 03:00:00,Detergente,3,2.5,0.0,7.5,Cartão de Crédito
104698,pmw2026,101,2026-02-22 21:00:00,Óleo de Soja,2,6.9,0.0,13.8,Dinheiro
104699,pmw2026,103,2026-03-13 13:00:00,Pão de Forma,2,7.5,0.0,15.0,Dinheiro
104700,pmw2026,101,2026-01-18 23:00:00,Detergente,5,2.5,0.0,12.5,Cartão de Crédito
104701,pmw2026,104,2026-03-03 00:00:00,Feijão 1kg,1,8.5,0.0,8.5,Dinheiro
104702,pmw2026,102,2026-02-15 05:00:00,Pão de Forma,5,7.5,0.0,37.5,Dinheiro
104703,pmw2026,103,2026-03-12 12:00:00,Patinho 1kg,1,38.9,0.0,38.9,Cartão de Débito
104704,pmw2026,104,2026-02-06 20:00:00,Café 500g,1,16.9,0.0,16.9,Dinheiro
104705,pmw2026,102,2026-03-15 16:00:00,Leite Integral,2,5.2,0.0,10.4,PIX
104706,pmw2026,104,2026-01-02 02:00:00,Mussarela 1kg,1,45.9,0.0,45.9,PIX
104707,pmw2026,104,2026-03-30 07:00:00,Patinho 1kg,4,38.9,0.0,155.6,Cartão de Débito
104708,pmw2026,103,2026-03-07 00:00:00,Detergente,2,2.5,0.0,5.0,PIX
104709,pmw2026,104,2026-02-17 00:00:00,Detergente,4,2.5,0.0,10.0,Dinheiro
104710,pmw2026,101,2026-03-31 11:00:00,Óleo de Soja,3,6.9,0.0,20.7,Cartão de Débito
104711,pmw2026,101,2026-02-10 08:00:00,Óleo de Soja,2,6.9,0.0,13.8,Dinheiro
104712,pmw2026,104,2026-01-21 21:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Crédito
104713,pmw2026,102,2026-01-05 17:00:00,Arroz 5kg,4,24.9,0.0,99.6,Dinheiro
104714,pmw2026,103,2026-02-28 04:00:00,Shampoo,3,18.0,0.0,54.0,Cartão de Crédito
104715,pmw2026,104,2026-03-02 21:00:00,Patinho 1kg,2,38.9,0.0,77.8,Cartão de Crédito
104716,pmw2026,102,2026-02-14 08:00:00,Leite Integral,1,5.2,0.0,5.2,Cartão de Débito
104717,pmw2026,105,2026-03-08 03:00:00,Detergente,4,2.5,5.08,4.92,Dinheiro
104718,pmw2026,102,2026-01-23 06:00:00,Leite Integral,5,5.2,0.0,26.0,Dinheiro
104719,pmw2026,101,2026-03-26 20:00:00,Mussarela 1kg,3,45.9,0.0,137.7,PIX
104720,pmw2026,103,2026-03-23 08:00:00,Detergente,2,2.5,0.0,5.0,Dinheiro
104721,pmw2026,103,2026-01-07 08:00:00,Feijão 1kg,5,8.5,0.0,42.5,Cartão de Débito
104722,pmw2026,105,2026-03-31 12:00:00,Pão de Forma,4,7.5,0.0,30.0,Cartão de Crédito
104723,pmw2026,102,2026-02-06 01:00:00,Shampoo,5,18.0,0.0,90.0,Dinheiro
104724,pmw2026,104,2026-02-26 22:00:00,Feijão 1kg,1,8.5,0.0,8.5,Cartão de Débito
104725,pmw2026,104,2026-02-28 16:00:00,Feijão 1kg,4,8.5,0.0,34.0,Cartão de Crédito
104726,pmw2026,103,2026-01-08 13:00:00,Óleo de Soja,4,6.9,0.0,27.6,Cartão de Crédito
104727,pmw2026,101,2026-03-15 15:00:00,Shampoo,3,18.0,0.0,54.0,Dinheiro
104728,pmw2026,104,2026-03-31 05:00:00,Leite Integral,3,5.2,0.0,15.6,PIX
104729,pmw2026,101,2026-01-27 20:00:00,Mussarela 1kg,1,45.9,0.0,45.9,Dinheiro
104730,pmw2026,104,2026-01-27 05:00:00,Óleo de Soja,1,6.9,0.0,6.9,Cartão de Débito
104731,pmw2026,105,2026-03-08 09:00:00,Pão de Forma,1,7.5,5.13,2.37,Cartão de Crédito
104732,pmw2026,102,2026-03-19 01:00:00,Mussarela 1kg,4,45.9,0.0,183.6,PIX
104733,pmw2026,105,2026-02-01 19:00:00,Feijão 1kg,4,8.5,22.54,11.46,Cartão de Crédito
104734,pmw2026,103,2026-03-14 08:00:00,Café 500g,4,16.9,0.0,67.6,PIX
104735,pmw2026,104,2026-01-02 21:00:00,Detergente,1,2.5,0.0,2.5,PIX
104736,pmw2026,104,2026-01-10 00:00:00,Shampoo,1,18.0,0.0,18.0,PIX
104737,pmw2026,101,2026-01-28 15:00:00,Pão de Forma,2,7.5,0.0,15.0,Cartão de Débito
104738,pmw2026,104,2026-03-24 01:00:00,Pão de Forma,4,7.5,0.0,30.0,PIX
104739,pmw2026,103,2026-01-24 20:00:00,Shampoo,5,18.0,0.0,90.0,Cartão de Crédito
104740,pmw2026,104,2026-03-29 14:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Débito
104741,pmw2026,103,2026-03-07 22:00:00,Mussarela 1kg,4,45.9,0.0,183.6,Cartão de Débito
104742,pmw2026,105,2026-01-27 13:00:00,Pão de Forma,1,7.5,0.0,7.5,Cartão de Crédito
104743,pmw2026,102,2026-02-05 13:00:00,Patinho 1kg,2,38.9,0.0,77.8,Cartão de Crédito
104744,pmw2026,103,2026-03-13 23:00:00,Leite Integral,5,5.2,0.0,26.0,Dinheiro
104745,pmw2026,101,2026-01-25 04:00:00,Detergente,2,2.5,0.0,5.0,Dinheiro
104746,pmw2026,101,2026-01-02 07:00:00,Feijão 1kg,4,8.5,0.0,34.0,Cartão de Crédito
104747,pmw2026,101,2026-02-04 06:00:00,Café 500g,4,16.9,0.0,67.6,Cartão de Débito
104748,pmw2026,101,2026-02-06 16:00:00,Café 500g,5,16.9,0.0,84.5,Cartão de Crédito
104749,pmw2026,102,2026-01-24 16:00:00,Patinho 1kg,1,38.9,0.0,38.9,Cartão de Crédito
104750,pmw2026,103,2026-03-07 00:00:00,Café 500g,5,16.9,0.0,84.5,Dinheiro
104751,pmw2026,101,2026-02-21 16:00:00,Óleo de Soja,4,6.9,0.0,27.6,Dinheiro
104752,pmw2026,102,2026-03-09 20:00:00,Pão de Forma,4,7.5,0.0,30.0,Dinheiro
104753,pmw2026,101,2026-02-02 14:00:00,Café 500g,3,16.9,0.0,50.7,Cartão de Crédito
104754,pmw2026,102,2026-02-01 11:00:00,Detergente,1,2.5,0.0,2.5,Dinheiro
